scene_id,scene_name,mask_seed,missing_rate,method_name,degree,lambda_reg,polycal_fit_time_sec,fit_time_sec,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all
3,cd,0,0.7,tucker_polycal_p4,4,1e-06,0.2803321999963373,224.31489229993895,0.031154649332165718,0.03145711496472359,11.355146057629463,11.237765276269524,-12.777643572052963
4,chart_and_stuffed_toy,0,0.7,tucker_polycal_p2,2,1e-06,0.18835159999434836,232.5154822001059,0.027334893122315407,0.02757304534316063,14.799914149131924,14.603304143010364,-20.660556325740615
4,chart_and_stuffed_toy,0,0.7,tucker_polycal_p3,3,1e-06,0.22022009998909198,232.54735070010065,0.027220474556088448,0.027458105236291885,14.384850373158363,14.165973721416552,-20.69698969129318
4,chart_and_stuffed_toy,0,0.7,tucker_polycal_p4,4,1e-06,0.2853008999954909,232.61243150010705,0.027213236317038536,0.027450818568468094,14.287998872963836,14.063615304027984,-20.69929964444801
5,clay,0,0.7,tucker_polycal_p2,2,1e-06,0.18092539999634027,237.57703340006992,0.010918120853602886,0.010984301567077637,28.080660449056637,26.64353620113748,-23.430176864957865
5,clay,0,0.7,tucker_polycal_p3,3,1e-06,0.19828989999950863,237.5943979000731,0.01088416576385498,0.010950141586363316,27.89626409964227,26.44932386762219,-23.45723215933585
5,clay,0,0.7,tucker_polycal_p4,4,1e-06,0.24194310000166297,237.63805110007524,0.01084123644977808,0.010906017385423183,27.730333675563006,26.277081866578772,-23.491558658984772
6,cloth,0,0.7,tucker_polycal_p2,2,1e-06,0.18116089998511598,237.56594409997342,0.05490681156516075,0.05519460141658783,8.795764058611475,8.761947630377911,-12.370169666198125
6,cloth,0,0.7,tucker_polycal_p3,3,1e-06,0.19556069999816827,237.58034389998647,0.0546332485973835,0.05492246150970459,8.61581709321149,8.571311217358154,-12.413553410687896
6,cloth,0,0.7,tucker_polycal_p4,4,1e-06,0.27995139997801743,237.66473459996632,0.0544193759560585,0.054709549993276596,8.521462205605426,8.469097008584681,-12.447622868488784
7,egyptian_statue,0,0.7,tucker_polycal_p2,2,1e-06,0.18608700000913814,257.8252496000496,0.008380469866096973,0.008513758890330791,16.95199270426299,16.7175714951307,-21.562148684940205
7,egyptian_statue,0,0.7,tucker_polycal_p3,3,1e-06,0.12991270000929944,257.76907530004974,0.008378259837627411,0.00851192232221365,16.800494574984647,16.53944408112382,-21.564439425091862
7,egyptian_statue,0,0.7,tucker_polycal_p4,4,1e-06,0.15787600001203828,257.7970386000525,0.008371759206056595,0.008504968136548996,16.639622505987084,16.34696602655751,-21.571181259995743
8,face,0,0.7,tucker_polycal_p2,2,1e-06,0.11459549999563023,231.7017570998869,0.010141131468117237,0.010223348625004292,9.174549574617743,9.008904345473736,-23.509327563528917
8,face,0,0.7,tucker_polycal_p3,3,1e-06,0.1517005000205245,231.73886209991178,0.010125749744474888,0.010208089835941792,9.008858002077746,8.820225841781522,-23.52251222074095
8,face,0,0.7,tucker_polycal_p4,4,1e-06,0.16110510000726208,231.74826669989852,0.010116882622241974,0.010199126787483692,8.896909571765415,8.690042736556512,-23.53012130768565
9,fake_and_real_beers,0,0.7,tucker_polycal_p2,2,1e-06,0.19410960000823252,228.72749819999444,0.01210583746433258,0.012204557657241821,1.9766656393322564,1.9562557121149564,-28.974655560866196
9,fake_and_real_beers,0,0.7,tucker_polycal_p3,3,1e-06,0.22024450000026263,228.75363309998647,0.012104879133403301,0.012203555554151535,1.9751639918330852,1.9547169427888516,-28.975343547002467
9,fake_and_real_beers,0,0.7,tucker_polycal_p4,4,1e-06,0.23775739999837242,228.77114599998458,0.012104799039661884,0.01220345962792635,1.9754602245996469,1.9550235700024172,-28.975400651156455
10,fake_and_real_food,0,0.7,tucker_polycal_p2,2,1e-06,0.1909860000014305,233.0741483999882,0.019699683412909508,0.019835295155644417,12.934460464068042,12.752049987261083,-17.120334989806018
10,fake_and_real_food,0,0.7,tucker_polycal_p3,3,1e-06,0.20711580000352114,233.09027819999028,0.019589710980653763,0.01972334086894989,12.615217887507859,12.398292428953852,-17.168959315572515
10,fake_and_real_food,0,0.7,tucker_polycal_p4,4,1e-06,0.2671472000074573,233.15030959999422,0.019405774772167206,0.01953824609518051,12.342434780971328,12.085230021579633,-17.250899814343946
11,fake_and_real_lemon_slices,0,0.7,tucker_polycal_p2,2,1e-06,0.18119190001743846,238.6192067002121,0.01873553916811943,0.018890339881181717,10.85244072882382,10.648603201479311,-16.104078760187004
11,fake_and_real_lemon_slices,0,0.7,tucker_polycal_p3,3,1e-06,0.2099496999871917,238.64796450018184,0.018728941679000854,0.018883097916841507,10.86340284608623,10.649813786818358,-16.10713824781564
11,fake_and_real_lemon_slices,0,0.7,tucker_polycal_p4,4,1e-06,0.25674419998540543,238.69475900018006,0.018650980666279793,0.01880653388798237,10.950310854626547,10.697856231353562,-16.143369102047952
12,fake_and_real_lemons,0,0.7,tucker_polycal_p2,2,1e-06,0.1825500999984797,239.41876619993127,0.008016454055905342,0.008091885596513748,5.70794234964207,5.719417202784082,-25.542594281028215
12,fake_and_real_lemons,0,0.7,tucker_polycal_p3,3,1e-06,0.24485879999701865,239.4810748999298,0.00801054760813713,0.008085480891168118,5.703766653283845,5.711447596270579,-25.548997083228233
12,fake_and_real_lemons,0,0.7,tucker_polycal_p4,4,1e-06,0.23981209998601116,239.4760281999188,0.007999365217983723,0.008074052631855011,5.706319302785682,5.709259345491719,-25.561130220348378
13,fake_and_real_peppers,0,0.7,tucker_polycal_p2,2,1e-06,0.11926219999440946,250.82382359998883,0.013658655807375908,0.013766756281256676,12.782506067990129,12.627700815426648,-21.08798360477948
13,fake_and_real_peppers,0,0.7,tucker_polycal_p3,3,1e-06,0.12493970000650734,250.82950110000093,0.013628547079861164,0.01373604778200388,12.64833732303637,12.460570442715529,-21.10715188207717
13,fake_and_real_peppers,0,0.7,tucker_polycal_p4,4,1e-06,0.16642990001128055,250.8709913000057,0.013624086044728756,0.01373162493109703,12.591630769160359,12.389533335000639,-21.109995682976006
14,fake_and_real_strawberries,0,0.7,tucker_polycal_p2,2,1e-06,0.1251320999872405,243.05879379998078,0.01161274965852499,0.011728840880095959,8.649583405133836,8.55646610460454,-21.79820046803867
14,fake_and_real_strawberries,0,0.7,tucker_polycal_p3,3,1e-06,0.13084670001990162,243.06450840001344,0.011597744189202785,0.011713424697518349,8.608902415881744,8.50213352972321,-21.80943111229308
14,fake_and_real_strawberries,0,0.7,tucker_polycal_p4,4,1e-06,0.13867970000137575,243.0723413999949,0.011582101695239544,0.011697053909301758,8.58482385003277,8.46882983817109,-21.821153769492906
15,fake_and_real_sushi,0,0.7,tucker_polycal_p2,2,1e-06,0.11400640002102591,195.73211030001403,0.01138710230588913,0.011595434509217739,7.731575584125783,7.582384752790861,-17.915840205770888
15,fake_and_real_sushi,0,0.7,tucker_polycal_p3,3,1e-06,0.11611060000723228,195.73421450000023,0.011336560361087322,0.011541093699634075,7.757856936219801,7.573745684674967,-17.954478857711436
15,fake_and_real_sushi,0,0.7,tucker_polycal_p4,4,1e-06,0.15802080000867136,195.77612470000167,0.011335871182382107,0.011540443636476994,7.766466531104576,7.578065315500112,-17.955006701001476
