missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.5,tucker_polycal_p2,15,0.014879077362517515,0.014980494976043701,17.505629154895306,15.846288670628704,-20.150175259598825,450.48959813332266
0.5,tucker_polycal_p3,1,0.014123840257525444,0.01422710002710422,8.230687045244943,7.921132083908868,-23.545031624185913,477.48405436666025
0.5,tucker_polycal_p3,2,0.0729413131872813,0.07338649282852809,22.69762348845103,21.650447457031078,-9.311356923315158,485.39463220000226
0.5,tucker_polycal_p3,3,0.03132395073771477,0.03161922966440519,11.247593451692554,10.844698045730723,-12.730571494038793,480.8711758333399
0.5,tucker_polycal_p3,4,0.026955423255761463,0.027172174925605457,14.38201785193101,13.855042403581459,-20.781981407879012,518.3149889000075
0.5,tucker_polycal_p3,5,0.010764627096553644,0.01082320511341095,27.84924561700124,24.646357039482456,-23.553155367472016,505.5968639333393
0.5,tucker_polycal_p3,6,0.05438357343276342,0.05467641229430834,8.576786953547346,8.457749247356706,-12.453338932738648,507.9390014999905
0.5,tucker_polycal_p3,7,0.008232192446788153,0.008344731293618679,16.798803068224206,16.24586679271602,-21.717229738993012,503.41055930000584
0.5,tucker_polycal_p3,8,0.030077206591765087,0.030283015842239063,17.12822216416798,16.26537888283155,-17.265674854037158,504.35104656667437
0.5,tucker_polycal_p3,9,0.01971395934621493,0.019901474316914875,27.007953923727545,24.99108112759073,-18.538720136768458,539.7178837000101
0.5,tucker_polycal_p3,10,0.021246570472915966,0.02147262915968895,10.438868162750191,9.666070089335689,-18.84049914959481,508.23493526666425
0.5,tucker_polycal_p3,11,0.030733758583664894,0.03087943233549595,10.192116009650364,9.875745894132148,-17.825256061843767,526.3236719666651
0.5,tucker_polycal_p3,12,0.017892807101209957,0.017967841898401577,8.083489695410087,7.519370199270612,-26.31189979488076,670.003385300001
0.5,tucker_polycal_p3,13,0.020646393299102783,0.020788412541151047,21.929539350141322,20.64428037277652,-20.758287236632516,683.949427133322
0.5,tucker_polycal_p3,14,0.013660687332352003,0.013802325042585531,11.927095682673212,11.509979967217802,-18.766253133796646,467.7888314999861
