missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.1,tucker,11,0.018545207183310007,0.018670644262207894,10.992988846084627,7.919145850755125,-16.192769077985016,210.25420850003138
0.1,tucker,12,0.007891723272294187,0.00800715628532847,5.67843392201525,4.566985001435082,-25.678804034140086,218.6889727001544
0.1,tucker,13,0.013460428567251458,0.013573412046609524,12.732977654161061,10.797776563071093,-21.214965369123785,219.80531140021048
0.1,tucker,14,0.011407278374322335,0.011505754443944683,8.65218970154306,6.909968593443889,-21.953260557067516,222.40109679987654
0.1,tucker,15,0.01111626635330331,0.011456493696029966,7.742666479485941,5.8082769734579625,-18.12492569216731,210.0488812001422
0.1,tucker_polycal_p2,1,0.014092477038502693,0.014236710034310818,8.104049669170493,6.25858619485036,-23.564325731608633,201.12521379999816
0.1,tucker_polycal_p2,2,0.0744670107960701,0.07467653602361679,25.189317659556036,19.186791888490312,-9.131549410952415,204.90120390010998
0.1,tucker_polycal_p2,3,0.03130064532160759,0.03147045150399208,10.996015690663505,7.036350711398559,-12.737035106294645,207.12346720020287
0.1,tucker_polycal_p2,4,0.026910534128546715,0.027127470821142197,15.795394363972221,11.218336730845806,-20.796457689358125,202.74771409970708
0.1,tucker_polycal_p2,5,0.010770761407911777,0.010808832012116909,28.025754590537844,13.544342079818623,-23.548206499252085,202.5340462999884
0.1,tucker_polycal_p2,6,0.05454305186867714,0.05478917807340622,8.69507319581092,7.102702516769957,-12.427904932732467,208.67018210003152
0.1,tucker_polycal_p2,7,0.008165979757905006,0.0082895178347826,16.937500995589765,13.429025301004312,-21.787349760565327,220.67101310007274
0.1,tucker_polycal_p2,8,0.009962317533791065,0.010081534273922443,9.498377067764867,6.5618757291889604,-23.66384817139851,215.5596235000994
0.1,tucker_polycal_p2,9,0.011512215249240398,0.011580518446862698,2.06909524335278,1.365809866240911,-29.411374282292705,207.54333459981717
0.1,tucker_polycal_p2,10,0.01944674737751484,0.01948133297264576,12.980479970648151,11.539776920640548,-17.232580789989832,200.44843370025046
0.1,tucker_polycal_p2,11,0.018493760377168655,0.018618635833263397,10.993285102764297,7.598935412381794,-16.216898317227542,210.60867860005237
0.1,tucker_polycal_p2,12,0.007890981622040272,0.00800645537674427,5.6757456878096235,4.535205283657546,-25.679619977994644,219.06711350008845
0.1,tucker_polycal_p2,13,0.013451592065393925,0.01356627605855465,12.635301591654866,10.416463158208071,-21.22066911470974,220.15168110025115
0.1,tucker_polycal_p2,14,0.01140528917312622,0.011503897607326508,8.634713056541003,6.815302655752019,-21.95477534313352,222.7955429998692
0.1,tucker_polycal_p2,15,0.011112900450825691,0.011455196887254715,7.718199303331819,5.682949719226063,-18.127555896976663,210.41095799999312
0.1,tucker_polycal_p3,1,0.014041791670024395,0.014185817912220955,7.982468560810884,5.822147817927366,-23.59562230292239,201.15886120009236
0.1,tucker_polycal_p3,2,0.07279155403375626,0.07298242300748825,22.63616164960865,14.854256854925486,-9.329208219728185,204.9358176002279
